event_time,user_host,thread_id,server_id,command_type,argument
"2021-12-13 00:51:44.639569,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:54.444565,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:54.454860,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:54.456042,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:54.456602,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:52:15.968683,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:52:22.472769,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:52:22.483509,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:52:22.484681,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:52:22.485217,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:52:27.660176,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:52:48.701111,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:52:48.711340,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:52:48.712438,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:52:48.713039,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:53:55.338563,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:53:55.481656,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:53:55.483038,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:53:55.483762,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:53:55.485309,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 01:05:37.858562,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 01:05:37.859069,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 01:05:37.917826,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 01:06:25.912637,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 01:06:44.910889,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 01:06:44.996016,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 01:06:45.015756,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 01:06:45.017106,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 01:06:45.038819,""root[root] @ localhost [::1]"",25,1,Query,..."
